Date,Close,Volume,Open,High,Low
08/11/2022,$287.02,20065940,$290.85,$291.21,$286.51
08/10/2022,$289.16,24687850,$288.17,$289.81,$286.94
08/09/2022,$282.3,23405240,$279.64,$283.08,$277.61
08/08/2022,$280.32,18757820,$284.05,$285.92,$279.32
08/05/2022,$282.91,16774610,$279.15,$283.65,$278.68
08/04/2022,$283.65,18098670,$281.8,$283.8,$280.1677
08/03/2022,$282.47,23518870,$276.76,$283.5,$276.61
08/02/2022,$274.82,22754180,$276,$277.89,$272.38
08/01/2022,$278.01,21539580,$277.82,$281.28,$275.84
07/29/2022,$280.74,32152750,$277.7,$282,$276.63
07/28/2022,$276.41,33459330,$269.75,$277.84,$267.87
07/27/2022,$268.74,45994050,$261.16,$270.05,$258.85
07/26/2022,$251.9,39347960,$259.86,$259.88,$249.57
07/25/2022,$258.83,21056000,$260.995,$261.5,$256.81
07/22/2022,$260.36,21881290,$265.24,$265.33,$259.07
07/21/2022,$264.84,22404680,$259.79,$264.89,$257.03
07/20/2022,$262.27,22788280,$259.9,$264.87,$258.91
07/19/2022,$259.53,25012560,$257.575,$259.72,$253.68
07/18/2022,$254.25,20975030,$259.75,$260.84,$253.3
07/15/2022,$256.72,29774050,$255.72,$260.3699,$254.7727
07/14/2022,$254.08,25102820,$250.57,$255.1374,$245.94
07/13/2022,$252.72,29497420,$250.19,$253.55,$248.11
07/12/2022,$253.67,35868450,$265.88,$265.94,$252.04
07/11/2022,$264.51,19519110,$265.65,$266.53,$262.18
07/08/2022,$267.66,19658750,$264.79,$268.1,$263.285
07/07/2022,$268.4,20859870,$265.12,$269.055,$265.02
07/06/2022,$266.21,23824420,$263.75,$267.99,$262.4
07/05/2022,$262.85,22971630,$256.16,$262.98,$254.74
07/01/2022,$259.58,22837690,$256.39,$259.77,$254.61
06/30/2022,$256.83,31730870,$257.05,$259.53,$252.9
06/29/2022,$260.26,20069840,$257.59,$261.97,$255.76
06/28/2022,$256.48,27380250,$263.98,$266.91,$256.32
06/27/2022,$264.89,24615110,$268.205,$268.3,$263.28
06/24/2022,$267.7,33923230,$261.808,$267.98,$261.72
06/23/2022,$258.86,25861450,$255.57,$259.37,$253.63
06/22/2022,$253.13,25961220,$251.89,$257.17,$250.37
06/21/2022,$253.74,29928300,$250.255,$254.75,$249.51
06/17/2022,$247.65,43084780,$244.7,$250.5,$244.03
06/16/2022,$244.97,33169160,$245.98,$247.4174,$243.02
06/15/2022,$251.76,33111730,$248.31,$255.3,$246.42
06/14/2022,$244.49,28651490,$243.86,$245.74,$241.51
06/13/2022,$242.26,46135790,$245.11,$249.0242,$241.53
06/10/2022,$252.99,31445840,$260.58,$260.58,$252.53
06/09/2022,$264.79,26439730,$267.78,$272.7081,$264.63
06/08/2022,$270.41,17372340,$271.71,$273,$269.61
06/07/2022,$272.5,22860680,$266.635,$273.13,$265.94
06/06/2022,$268.75,22400340,$272.06,$274.18,$267.22
06/03/2022,$270.02,28058960,$270.31,$273.45,$268.41
06/02/2022,$274.58,44008210,$264.45,$274.65,$261.6
06/01/2022,$272.42,25292170,$275.195,$277.69,$270.04
05/31/2022,$271.87,37827700,$272.53,$274.77,$268.93
05/27/2022,$273.24,26910810,$268.48,$273.34,$267.56
05/26/2022,$265.9,25002110,$262.27,$267.11,$261.4294
05/25/2022,$262.52,28547950,$258.14,$264.58,$257.125
05/24/2022,$259.62,29043900,$257.89,$261.33,$253.5
05/23/2022,$260.65,33175380,$255.49,$261.5,$253.43
05/20/2022,$252.56,39199280,$257.24,$258.54,$246.44
05/19/2022,$253.14,32692290,$253.9,$257.67,$251.88
05/18/2022,$254.08,31355990,$263,$263.6,$252.77
05/17/2022,$266.82,28828800,$266.11,$268.33,$262.46
05/16/2022,$261.5,32550930,$259.955,$265.82,$255.78
05/13/2022,$261.12,34925090,$257.35,$263.04,$255.35
05/12/2022,$255.35,51033800,$257.69,$259.88,$250.02
05/11/2022,$260.55,48975900,$265.68,$271.36,$259.3
05/10/2022,$269.5,39336420,$271.69,$273.75,$265.07
05/09/2022,$264.58,47725950,$270.06,$272.36,$263.32
05/06/2022,$274.73,37780320,$274.805,$279.25,$271.27
05/05/2022,$277.35,43260390,$285.54,$286.35,$274.34
05/04/2022,$289.98,33599320,$282.59,$290.88,$276.73
05/03/2022,$281.78,25978610,$283.96,$284.13,$280.15
05/02/2022,$284.47,35151110,$277.71,$284.94,$276.22
04/29/2022,$277.52,37073920,$288.61,$289.88,$276.5
04/28/2022,$289.63,33646570,$285.185,$290.98,$281.4562
04/27/2022,$283.22,63477690,$282.1,$290.97,$279.16
04/26/2022,$270.22,46518450,$277.5,$278.3599,$270
04/25/2022,$280.72,35678850,$273.29,$281.11,$270.77
04/22/2022,$274.03,29405800,$281.68,$283.2,$273.38
04/21/2022,$280.81,29454590,$288.58,$293.3,$280.06
04/20/2022,$286.36,22906670,$289.4,$289.7,$285.3702
04/19/2022,$285.3,22297720,$279.38,$286.17,$278.41
04/18/2022,$280.52,20778000,$278.91,$282.46,$278.34
04/14/2022,$279.83,28221610,$288.09,$288.305,$279.32
04/13/2022,$287.62,21907180,$282.73,$288.58,$281.3
04/12/2022,$282.06,30966720,$289.235,$290.739,$280.49
04/11/2022,$285.26,34569260,$291.79,$292.61,$285
04/08/2022,$296.97,24361920,$300.44,$301.12,$296.28
04/07/2022,$301.37,31411160,$296.66,$303.65,$296.35
04/06/2022,$299.5,40110370,$305.19,$307,$296.71
04/05/2022,$310.88,23156720,$313.27,$314.865,$309.87
04/04/2022,$314.97,24335870,$310.09,$315.11,$309.71
04/01/2022,$309.42,27110530,$309.37,$310.13,$305.54
03/31/2022,$308.31,33422070,$313.9,$315.14,$307.89
03/30/2022,$313.86,28163560,$313.76,$315.95,$311.58
03/29/2022,$315.41,30393400,$313.91,$315.82,$309.05
03/28/2022,$310.7,29578190,$304.33,$310.8,$304.33
03/25/2022,$303.68,22566450,$305.23,$305.5,$299.2855
03/24/2022,$304.1,24484460,$299.14,$304.2,$298.315
03/23/2022,$299.49,25715380,$300.51,$303.23,$297.7201
03/22/2022,$304.06,27599690,$299.8,$305,$298.77
03/21/2022,$299.16,28351250,$298.89,$300.14,$294.9
03/18/2022,$300.43,43390630,$295.37,$301,$292.73
03/17/2022,$295.22,30816630,$293.29,$295.61,$289.37
03/16/2022,$294.39,37826330,$289.11,$294.57,$283.2
03/15/2022,$287.15,34245090,$280.35,$287.82,$278.725
03/14/2022,$276.44,30660750,$280.34,$285.3992,$275.82
03/11/2022,$280.07,27209330,$287.96,$289.51,$279.43
03/10/2022,$285.59,30628010,$283.02,$286.6,$280.58
03/09/2022,$288.5,35204480,$283.44,$289.6,$280.78
03/08/2022,$275.85,48159480,$277.8,$283.96,$270
03/07/2022,$278.91,43157180,$288.53,$289.69,$278.53
03/04/2022,$289.86,32369660,$294.29,$295.66,$287.165
03/03/2022,$295.92,27314470,$302.89,$303.13,$294.05
03/02/2022,$300.19,31873010,$295.36,$301.47,$293.698
03/01/2022,$294.95,31217780,$296.4,$299.97,$292.15
02/28/2022,$298.79,34627460,$294.31,$299.14,$293
02/25/2022,$297.31,32546720,$295.14,$297.63,$291.655
02/24/2022,$294.59,56989690,$272.51,$295.16,$271.52
02/23/2022,$280.27,37811170,$290.18,$291.7,$280.1
02/22/2022,$287.72,41736120,$285,$291.54,$284.5
02/18/2022,$287.93,34264010,$293.05,$293.86,$286.305
02/17/2022,$290.73,32461580,$296.36,$296.8,$290
02/16/2022,$299.5,29982120,$298.365,$300.87,$293.68
02/15/2022,$300.47,27379490,$300.008,$300.8,$297.02
02/14/2022,$295,36359490,$293.77,$296.76,$291.35
02/11/2022,$295.04,39175620,$303.19,$304.29,$294.22
02/10/2022,$302.38,45386200,$304.04,$309.12,$300.7
02/09/2022,$311.21,31284670,$309.865,$311.93,$307.39
02/08/2022,$304.56,32421190,$301.25,$305.561,$299.95
02/07/2022,$300.95,28533290,$306.17,$307.84,$299.9
02/04/2022,$305.94,35096490,$300.21,$308.8,$299.97
02/03/2022,$301.25,43729970,$309.49,$311.23,$299.96
02/02/2022,$313.46,36635990,$309.63,$315.12,$308.88
02/01/2022,$308.76,40950400,$310.41,$310.63,$305.1293
01/31/2022,$310.98,46444540,$308.95,$312.38,$306.37
01/28/2022,$308.26,49743700,$300.23,$308.48,$294.45
01/27/2022,$299.84,53481320,$302.66,$307.3,$297.93
01/26/2022,$296.71,90428850,$307.985,$308.5,$293.03
01/25/2022,$288.49,72848640,$291.52,$294.99,$285.17
01/24/2022,$296.37,86035390,$292.2,$297.11,$276.05
01/21/2022,$296.03,57984400,$302.685,$304.11,$295.61
01/20/2022,$301.6,35380680,$309.07,$311.6494,$301.14
01/19/2022,$303.33,45933860,$306.29,$313.9093,$302.7
01/18/2022,$302.65,42434110,$304.07,$309.8,$301.74
01/14/2022,$310.2,39846410,$304.25,$310.82,$303.75
01/13/2022,$304.8,45365980,$320.466,$320.88,$304
01/12/2022,$318.27,34372220,$319.67,$323.41,$317.08
01/11/2022,$314.98,29386770,$313.38,$316.61,$309.89
01/10/2022,$314.27,44289470,$309.485,$314.72,$304.69
01/07/2022,$314.04,32720020,$314.15,$316.5,$310.09
01/06/2022,$313.88,39646150,$313.15,$318.7,$311.49
01/05/2022,$316.38,40054330,$325.86,$326.07,$315.98
01/04/2022,$329.01,32674310,$334.83,$335.2,$326.12
01/03/2022,$334.75,28918010,$335.35,$338,$329.78
12/31/2021,$336.32,18000800,$338.51,$339.355,$335.85
12/30/2021,$339.32,15994470,$341.91,$343.13,$338.82
12/29/2021,$341.95,15041960,$341.3,$344.3,$339.68
12/28/2021,$341.25,15661470,$343.15,$343.81,$340.32
12/27/2021,$342.45,19947030,$335.46,$342.48,$335.43
12/23/2021,$334.69,19617850,$332.75,$336.39,$332.73
12/22/2021,$333.2,24831490,$328.3,$333.605,$325.75
12/21/2021,$327.29,24740600,$323.29,$327.73,$319.8
12/20/2021,$319.91,28326530,$320.05,$322.8,$317.57
12/17/2021,$323.8,47983710,$320.88,$324.92,$317.25
12/16/2021,$324.9,35034830,$335.71,$336.76,$323.02
12/15/2021,$334.65,35381120,$328.61,$335.19,$324.5
12/14/2021,$328.34,44438700,$333.22,$334.64,$324.11
12/13/2021,$339.4,28899430,$340.68,$343.79,$339.08
12/10/2021,$342.54,38095690,$334.98,$343,$334.79
12/09/2021,$333.1,22214160,$334.41,$336.489,$332.12
12/08/2021,$334.97,24760990,$335.31,$335.5,$330.8
12/07/2021,$334.92,31021940,$331.64,$335.8,$330.1
12/06/2021,$326.19,30032560,$323.95,$327.45,$319.23
12/03/2021,$323.01,41779280,$331.99,$332.7,$318.03
12/02/2021,$329.49,30765980,$330.3,$333.49,$327.8028
12/01/2021,$330.08,33401150,$335.13,$339.28,$329.39
11/30/2021,$330.59,42885610,$335.32,$337.78,$328.99
11/29/2021,$336.63,28563480,$334.94,$339.03,$334.74
11/26/2021,$329.68,24217240,$334.35,$337.93,$328.12
11/24/2021,$337.91,21661310,$336.28,$338.16,$333.911
11/23/2021,$337.68,30427560,$337.05,$339.45,$333.56
11/22/2021,$339.83,31031110,$344.62,$349.67,$339.55
11/19/2021,$343.11,21963400,$342.64,$345.1,$342.2
11/18/2021,$341.27,22463530,$338.18,$342.45,$337.12
11/17/2021,$339.12,19053380,$338.94,$342.19,$338
11/16/2021,$339.51,20886830,$335.68,$340.67,$335.51
11/15/2021,$336.07,16723010,$337.54,$337.88,$334.034
11/12/2021,$336.72,23831050,$333.92,$337.23,$333.79
11/11/2021,$332.43,16849840,$331.25,$333.7746,$330.51
11/10/2021,$330.8,25500940,$334.57,$334.6303,$329.92
11/09/2021,$335.95,21307370,$337.107,$338.72,$334.53
11/08/2021,$336.99,20897000,$337.3,$337.65,$334.44
11/05/2021,$336.06,22570100,$338.51,$338.79,$334.4217
11/04/2021,$336.44,23992200,$332.89,$336.54,$329.51
11/03/2021,$334,21500080,$333.9,$334.9,$330.65
11/02/2021,$333.13,26487110,$330.31,$333.45,$330
11/01/2021,$329.37,27073180,$331.355,$331.49,$326.37
10/29/2021,$331.62,34765980,$324.13,$332,$323.9
10/28/2021,$324.35,26297940,$324.325,$324.87,$321.3601
10/27/2021,$323.17,52588690,$316,$326.0973,$316
10/26/2021,$310.11,28107350,$311,$312.395,$308.5967
10/25/2021,$308.13,17554470,$309.36,$309.4,$306.46
10/22/2021,$309.16,17449330,$310.4,$311.09,$307.8
10/21/2021,$310.76,16918100,$307.17,$311.02,$306.36
10/20/2021,$307.41,16537070,$309.21,$309.7,$306.11
10/19/2021,$308.23,17682140,$308.348,$309.3,$307.22
10/18/2021,$307.29,22729300,$303.57,$308.21,$302.69
10/15/2021,$304.21,25384800,$302.34,$304.45,$300.5191
10/14/2021,$302.75,27262900,$299.21,$303.27,$297.83
10/13/2021,$296.31,23424030,$294.91,$297.28,$293.49
10/12/2021,$292.88,17974140,$295.34,$295.44,$292.35
10/11/2021,$294.23,19298630,$292.92,$297.97,$292.745
10/08/2021,$294.85,17685700,$296.219,$296.6409,$293.76
10/07/2021,$294.85,20430470,$295.175,$296.64,$293.92
10/06/2021,$293.11,28002560,$285.78,$293.63,$285.5093
10/05/2021,$288.76,24993020,$284.0464,$290.398,$284.0464
10/04/2021,$283.11,31350750,$287.4,$287.75,$280.25
10/01/2021,$289.1,30086280,$282.122,$289.98,$281.29
09/30/2021,$281.92,32343640,$285.71,$287.83,$281.62
09/29/2021,$284,26353700,$285.1,$286.77,$283.01
09/28/2021,$283.52,43186240,$289.795,$290.78,$282.75
09/27/2021,$294.17,23571740,$296.14,$296.47,$292.9449
09/24/2021,$299.35,14998980,$298.23,$299.8,$296.93
09/23/2021,$299.56,18604600,$298.845,$300.9,$297.5339
09/22/2021,$298.58,26626340,$296.725,$300.22,$294.51
09/21/2021,$294.8,22364100,$295.69,$297.54,$294.07
09/20/2021,$294.3,38278660,$296.33,$298.72,$289.52
09/17/2021,$299.87,41372460,$304.17,$304.5,$299.53
09/16/2021,$305.22,19550820,$303.76,$305.31,$300.76
09/15/2021,$304.82,28356300,$303.26,$305.32,$301.82
09/14/2021,$299.79,21853430,$299.56,$301.39,$298.1
09/13/2021,$296.99,23652950,$297.55,$298.54,$294.08
09/10/2021,$295.71,19633360,$298.415,$299.92,$295.38
09/09/2021,$297.25,19927000,$300.82,$302.14,$297
09/08/2021,$300.21,15046820,$299.78,$300.61,$297.4651
09/07/2021,$300.18,17184080,$301.005,$301.09,$298.2
09/03/2021,$301.14,14751610,$300.99,$302.6,$300.26
09/02/2021,$301.15,16290550,$302.2,$303.3602,$300.18
09/01/2021,$301.83,18983830,$302.865,$305.19,$301.49
08/31/2021,$301.88,26285340,$304.42,$304.5,$301.5
08/30/2021,$303.59,16348070,$301.115,$304.22,$301.06
08/27/2021,$299.72,22605730,$298.987,$300.87,$296.83
08/26/2021,$299.09,17666080,$300.99,$302.429,$298.95
08/25/2021,$302.01,20006060,$304.3,$304.59,$300.42
08/24/2021,$302.62,18175770,$305.02,$305.65,$302.0035
08/23/2021,$304.65,22830160,$303.245,$305.4,$301.85
08/20/2021,$304.36,40817650,$299.72,$305.84,$298.06
08/19/2021,$296.77,29850460,$288.694,$297.47,$288.64
08/18/2021,$290.73,21812990,$292.04,$294.82,$290.27
08/17/2021,$293.08,20075250,$292.39,$293.43,$291.08
08/16/2021,$294.6,22516030,$293.19,$294.82,$290.02
08/13/2021,$292.85,18249050,$289.48,$292.9,$289.3
08/12/2021,$289.81,14570390,$286.63,$289.97,$286.34
08/11/2021,$286.95,13955930,$287.21,$288.66,$285.86
08/10/2021,$286.44,18616580,$288.8,$289.25,$285.2
08/09/2021,$288.33,16117630,$289.75,$291.55,$287.81
08/06/2021,$289.46,16589340,$288.505,$289.5,$287.6238
08/05/2021,$289.52,13900170,$286.88,$289.63,$286.1
08/04/2021,$286.51,16191300,$286.22,$287.5883,$284.65
08/03/2021,$287.12,17879050,$285.42,$287.23,$284
08/02/2021,$284.82,16267360,$286.36,$286.775,$283.74
07/30/2021,$284.91,20944850,$285.17,$286.66,$283.91
07/29/2021,$286.5,18168290,$286.235,$288.618,$286.08
07/28/2021,$286.22,33566850,$288.99,$290.15,$283.8303
07/27/2021,$286.54,33604070,$289.43,$289.575,$282.95
07/26/2021,$289.05,23176070,$289,$289.69,$286.642
07/23/2021,$289.67,22768070,$287.37,$289.99,$286.5
07/22/2021,$286.14,23384060,$283.84,$286.42,$283.42
07/21/2021,$281.4,24364320,$278.905,$281.52,$277.29
07/20/2021,$279.32,26259740,$278.03,$280.97,$276.26
07/19/2021,$277.01,32935630,$278.934,$280.37,$274.45
07/16/2021,$280.75,26186850,$282.07,$284.1,$279.46
07/15/2021,$281.03,22604230,$282,$282.51,$279.83
07/14/2021,$282.51,23113660,$282.345,$283.66,$280.55
07/13/2021,$280.98,26120130,$277.52,$282.8477,$277.39
07/12/2021,$277.32,18931700,$279.157,$279.77,$276.58
07/09/2021,$277.94,23916670,$275.72,$278.05,$275.32
07/08/2021,$277.42,24618590,$276.9,$278.73,$274.87
07/07/2021,$279.93,23260030,$279.4,$280.6945,$277.15
07/06/2021,$277.66,31565560,$278.03,$279.3698,$274.3
07/02/2021,$277.65,26474410,$272.82,$278,$272.5
07/01/2021,$271.6,16725320,$269.61,$271.84,$269.6
06/30/2021,$270.9,21656460,$270.69,$271.3598,$269.6043
06/29/2021,$271.4,19937810,$268.865,$271.65,$267.98
06/28/2021,$268.72,19590020,$266.185,$268.9,$265.91
06/25/2021,$265.02,25611110,$266.23,$267.25,$264.76
06/24/2021,$266.69,21446870,$266.16,$267.85,$265.47
06/23/2021,$265.275,19518680,$265.99,$266.83,$264.43
06/22/2021,$265.51,24694090,$262.72,$265.79,$262.4
06/21/2021,$262.63,26696120,$259.82,$263.52,$257.92
06/18/2021,$259.43,37202220,$259.63,$262.3,$258.75
06/17/2021,$260.9,27565540,$256.065,$261.75,$256.01
06/16/2021,$257.38,27219960,$259.4,$260.58,$254.42
06/15/2021,$258.36,18038930,$259.775,$259.99,$257.68
06/14/2021,$259.89,19150510,$257.9,$259.95,$256.8
06/11/2021,$257.89,18999730,$257.985,$258.4868,$256.61
06/10/2021,$257.24,24563620,$254.29,$257.46,$253.67
06/09/2021,$253.59,17937630,$253.81,$255.53,$253.21
06/08/2021,$252.57,22455000,$255.16,$256.01,$252.51
06/07/2021,$253.81,23079170,$249.98,$254.09,$249.81
06/04/2021,$250.79,25281090,$247.76,$251.65,$247.51
06/03/2021,$245.71,25307710,$245.22,$246.34,$243
06/02/2021,$247.3,19406710,$248.125,$249.27,$245.84
06/01/2021,$247.4,23213310,$251.23,$251.29,$246.96
05/28/2021,$249.68,18274940,$250.995,$252.08,$249.56
05/27/2021,$249.31,24426240,$251.17,$251.48,$249.25
05/26/2021,$251.49,17771600,$251.43,$252.94,$250.75
05/25/2021,$251.72,17704300,$251.769,$252.75,$250.82
05/24/2021,$250.78,21411550,$247.785,$251.16,$247.51
05/21/2021,$245.17,21863060,$247.565,$248.33,$244.74
05/20/2021,$246.48,21800720,$243.96,$247.95,$243.86
05/19/2021,$243.12,25739810,$239.31,$243.23,$238.6
05/18/2021,$243.08,20167980,$246.27,$246.41,$242.9
05/17/2021,$245.18,24938180,$246.55,$246.59,$243.52
05/14/2021,$248.15,23901080,$245.575,$249.18,$245.49
05/13/2021,$243.03,29624300,$241.8,$245.6,$241.42
05/12/2021,$239,36684370,$242.165,$244.38,$238.07
05/11/2021,$246.23,33641590,$244.55,$246.6,$242.57
05/10/2021,$247.18,29299890,$250.87,$251.73,$247.12
05/07/2021,$252.46,27032910,$252.15,$254.3,$251.17
05/06/2021,$249.73,26491090,$246.45,$249.86,$244.69
05/05/2021,$246.47,21901330,$249.06,$249.5,$245.82
05/04/2021,$247.79,32756050,$250.97,$251.21,$245.76
05/03/2021,$251.86,19626570,$253.4,$254.35,$251.12
04/30/2021,$252.18,30945100,$249.74,$253.08,$249.6
04/29/2021,$252.51,40589020,$255.46,$256.1,$249
04/28/2021,$254.56,46903120,$256.078,$256.5399,$252.95
04/27/2021,$261.97,31014210,$261.585,$263.19,$260.12
04/26/2021,$261.55,19763350,$261.66,$262.435,$260.17
04/23/2021,$261.15,21499290,$257.88,$261.51,$257.27
04/22/2021,$257.17,25606150,$260.21,$261.78,$255.64
04/21/2021,$260.58,24030380,$258.94,$260.68,$257.25
04/20/2021,$258.26,19722880,$257.82,$260.2,$256.84
04/19/2021,$258.74,23209260,$260.19,$261.48,$257.821
04/16/2021,$260.74,24878580,$259.47,$261,$257.6014
04/15/2021,$259.5,25627480,$257.931,$259.93,$257.73
04/14/2021,$255.59,23070940,$257.475,$258.83,$255.16
04/13/2021,$258.49,23837470,$257.257,$259.19,$256.83
04/12/2021,$255.91,27148670,$254.71,$257.67,$254.62
04/09/2021,$255.85,24326830,$252.87,$255.99,$252.44
04/08/2021,$253.25,23625200,$252.77,$254.139,$252
04/07/2021,$249.9,22719840,$247.81,$250.93,$247.19
04/06/2021,$247.86,22931920,$247.61,$249.4,$246.88
04/05/2021,$249.07,36910610,$242.76,$249.96,$242.7
04/01/2021,$242.35,30337980,$238.47,$242.84,$238.0501
03/31/2021,$235.77,43623470,$232.91,$239.1,$232.39
03/30/2021,$231.85,24792010,$233.525,$233.85,$231.1
03/29/2021,$235.24,25227460,$236.59,$236.8,$231.88
03/26/2021,$236.48,25479850,$231.55,$236.71,$231.55
03/25/2021,$232.34,34061850,$235.3,$236.94,$231.57
03/24/2021,$235.46,25620130,$237.845,$238,$235.32
03/23/2021,$237.58,31638380,$237.485,$241.05,$237.07
03/22/2021,$235.99,30127010,$230.27,$236.9,$230.14
03/19/2021,$230.35,46430730,$231.02,$232.474,$229.3496
03/18/2021,$230.72,34852250,$232.56,$234.19,$230.33
03/17/2021,$237.04,29562100,$236.15,$238.55,$233.23
03/16/2021,$237.71,28092200,$236.28,$240.055,$235.94
03/15/2021,$234.81,26042670,$234.96,$235.185,$231.81
03/12/2021,$235.75,22653660,$234.01,$235.82,$233.23
03/11/2021,$237.13,29907590,$234.96,$239.17,$234.31
03/10/2021,$232.42,29746810,$237,$237,$232.04
03/09/2021,$233.78,33080530,$232.88,$235.3839,$231.67
03/08/2021,$227.39,35267440,$231.37,$233.365,$227.13
03/05/2021,$231.6,41872770,$229.517,$233.27,$226.46
03/04/2021,$226.73,44727790,$226.735,$232.49,$224.26
03/03/2021,$227.56,34029530,$232.155,$233.5799,$227.26
03/02/2021,$233.87,22812460,$237.01,$237.3,$233.45
03/01/2021,$236.94,25332840,$235.9,$237.47,$233.15
02/26/2021,$232.38,37819230,$231.525,$235.37,$229.54
02/25/2021,$228.99,39542240,$232.08,$234.5852,$227.88
02/24/2021,$234.55,26339750,$230.01,$235.2,$229
02/23/2021,$233.27,30228700,$230.325,$234.83,$228.73
02/22/2021,$234.51,36446940,$237.42,$237.93,$232.4
02/19/2021,$240.97,25262600,$243.75,$243.86,$240.18
02/18/2021,$243.79,16925560,$241.8,$243.93,$240.86
02/17/2021,$244.2,21673110,$241.32,$244.31,$240.94
02/16/2021,$243.7,26728490,$245.03,$246.13,$242.92
02/12/2021,$244.99,16561080,$243.933,$245.3,$242.73
02/11/2021,$244.49,15751060,$244.78,$245.15,$242.15
02/10/2021,$242.82,22186710,$245,$245.92,$240.89
02/09/2021,$243.77,23564950,$241.87,$244.76,$241.38
02/08/2021,$242.47,22211930,$243.15,$243.68,$240.81
02/05/2021,$242.2,18054750,$242.23,$243.28,$240.42
02/04/2021,$242.01,25296100,$242.66,$243.2399,$240.37
02/03/2021,$243,27158100,$239.57,$245.09,$239.26
02/02/2021,$239.51,25916340,$241.3,$242.31,$238.69
02/01/2021,$239.65,33314190,$235.06,$242.5,$232.43
01/29/2021,$231.96,42503140,$235.99,$238.02,$231.35
01/28/2021,$238.93,49111160,$235.61,$242.64,$235.09
01/27/2021,$232.9,69870640,$238,$240.44,$230.14
01/26/2021,$232.33,49169600,$231.86,$234.18,$230.08
01/25/2021,$229.53,33152100,$229.12,$229.78,$224.22
01/22/2021,$225.95,30172660,$227.08,$230.07,$225.8
01/21/2021,$224.97,30749550,$224.7,$226.3,$222.42
01/20/2021,$224.34,37777260,$217.7,$225.79,$217.2908
01/19/2021,$216.44,30480860,$213.75,$216.98,$212.63
01/15/2021,$212.65,31746510,$213.52,$214.51,$212.03
